OBJECTID,Station_ID,Feature_Origin,Notes,Confidence_Feature_ID,Mode_Observation,Slip_Sense,Scarp_Facing_Direction,Local_Fault_Dip,Local_Fault_Azimuth_Degrees,Slip_Azimuth,Fault_Slip_Measurement_Type,Heave_cm,Heave_min_cm,Heave_max_cm,Rupture_Expression,Rupture_Width_m,Rupture_Width_Min_m,Rupture_Width_Max_m,VM_Slip_Azimuth,Plunge,Net_Slip_Preferred_cm,Net_Slip_Min_cm,Net_Slip_Max_cm,Vector_Measurement_Confidence,Vector_Offset_Feature_Notes,Horizontal_Separation_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_Max_cm,Vertical_Separation_cm,Vertical_Separation_Min_cm,Vertical_Separation_Max_cm,Slip_Measurement_Confidence,Slip_Offset_Feature_Notes,Diameter_m,Height_of_Material_m,Estimated_Max_VertMov_m,LQ_Area_Affected_sqm,Date_of_Movement,Displacement_Amount,Est_Direction_SM,Landslide_Feature,Slide_Type,Material_Type,Depth,SM_Area_Affected_sqm,Est_Max_Drop_Elev_ft,Length_Exposed_Downslope,Cause_of_Damage,Facility_Affected,Utility_Affected,Damage_Severity,GlobalID,CreationDate,Creator,EditDate,Editor,_citation,_comp_offset,_latitude,_longitude,_observed_feature,_orig_lat,_orig_lon,_photo,_trace
31,31,Tectonic,Source: Napa 2014; 6-m-wide zone of left-stepping en echelon transtensional fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23067205,-122.3148277,Soil,38.23066711,-122.3148041,N,A
32,32,Tectonic,Source: Napa 2014; 1.5-m-wide zone of left-stepping en echelon transtensional fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23082439,-122.3149072,Soil,38.2308197,-122.3149033,N,A
33,33,Tectonic,Source: Napa 2014; 1.5- to 3-m-wide zone of left-stepping en echelon transtensional fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23098145,-122.3149746,Soil,38.2309761,-122.3149643,N,A
34,34,Tectonic,Source: Napa 2014; 1.5-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.2 ft. along 350 bearing. Average fault azimuth was 345. Slip measurement is minimum value.,,,RL,,,345,,,>0.5,,,,,,,,,,,,,,>6,,,,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23101925,-122.3149922,Soil,38.23101425,-122.3149796,Y,A
35,35,Tectonic,Source: Napa 2014; 1.5-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.25 ft. along 350 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,>0.6,,,,,,,,,,,,,,>7.6,,,,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23119909,-122.3150673,Soil,38.23119354,-122.3150558,Y,A
36,36,Tectonic,Source: Napa 2014; 5-m-wide zone of left-stepping en echelon transtensional fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.23127793,-122.3150979,Soil,38.23127365,-122.315094,N,A
37,37,Tectonic,Source: Napa 2014; 1-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.25 ft. along 345 bearing. Average fault strike was 345. Slip measurement is a minimum value.,,,RL,,,345,,,,,,,,,,,,,,,,,>7.6,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.8,Lutz,59:54.8,Napa_Migration,,,38.2313699,-122.315146,Soil,38.2313652,-122.3151321,N,A
38,38,Tectonic,Source: Napa 2014; 1.5-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.25 ft. along 350 bearing. Average fault strike was 345. Slip measurement is a minimum value.,,,RL,,,345,,,>0.6,,,,,,,,,,,,,,>7.6,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.23146297,-122.315185,Soil,38.23145676,-122.3151779,N,A
39,39,Tectonic,Source: Napa 2014; 13-19 cm right-lateral. Fault about 355 degrees.,,,RL,,,355,,,,,,,,,,,,,,,,,13-19*,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:54.9,Dawson,59:54.9,Napa_Migration,,,38.23198987,-122.3153994,Soil,38.23197937,-122.3153992,Y,A
40,40,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:54.9,Dawson,59:54.9,Napa_Migration,,,38.23224024,-122.3154823,Soil,38.23224258,-122.3155136,Y,A
41,41,Tectonic,Source: Napa 2014; 1.5-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.42 ft. along 350 bearing. Average fault strike was 345. Vertical component was 0.06 ft west-up. Slip measurement is a minimum value.,,,RL,W,,345,,,>1.1,,,,,,,,,,,,,,>12.7,,,1.8,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.23237888,-122.3155654,Soil,38.23238373,-122.3155518,Y,A
42,42,Tectonic,Source: Napa 2014; 5-m-wide zone of left-stepping en echelon transtensional fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.23247957,-122.3155969,Soil,38.23248291,-122.3155823,N,A
43,43,Tectonic,Source: Napa 2014; 2-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.33 ft. along 350 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,>0.9,,,,,,,,,,,,,,>10,,,,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.23255015,-122.3156152,Soil,38.23254776,-122.3155975,Y,A
44,44,Tectonic,Source: Napa 2014; 2-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.42 ft. along 350 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,>1.1,,,,,,,,,,,,,,>12.7,,,,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.23261222,-122.3156166,Soil,38.23261261,-122.3155975,Y,A
45,45,Tectonic,Source: Napa 2014; 2-m-wide zone of left-stepping en echelon transtensional fractures: slip vector length was 0.42 ft. along 350 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,>1.1,,,,,,,,,,,,,,>12.7,,,,,,,,,,,,2014:09:16,,,,,,,,,,,,,,,59:54.9,Lutz,59:54.9,Napa_Migration,,,38.2327443,-122.3157115,Soil,38.23274612,-122.3156967,Y,A
46,46,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:54.9,Dawson,59:54.9,Napa_Migration,,,38.23421316,-122.3164277,Soil,38.23421097,-122.3164139,Y,A
47,47,Tectonic,Source: Napa 2014; Las Amigas Road looking north.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:54.9,Delattre,59:54.9,Napa_Migration,,,38.23423222,-122.3164232,Pavement,38.23400116,-122.3170013,Y,A
48,48,Tectonic,Source: Napa 2014; Site name: las_amigas - Measurement: None - Measurement azimuth: None - Feature azimuth: 20 - Displacement sense: None.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:54.9,Morelan/Trexler,59:54.9,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.23428344,-122.3164058,Pavement,38.23427963,-122.3164673,Y,A
49,49,Tectonic,Source: Napa 2014; Fault rupture through road. Apparent 2-3 cm right-lateral offset.,,,RL,,,,,,,,,,,,,,,,,,,,2-3*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:54.9,Lancaster/Pridmore,59:54.9,Napa_Migration,,,38.23428344,-122.3164058,Pavement,38.234272,-122.3164215,N,A
50,50,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.0,Dawson/Davenport,59:55.0,Napa_Migration,,,38.23428946,-122.316465,Pavement,38.23437881,-122.3164902,Y,A
51,51,Tectonic,"Source: Napa 2014; 7 cm right-lateral oriented 201 degrees. North side of Las Amigas Road. Asphalt sinking, looks like more after slip.",,,RL,,,201,,,,,,,,,,,,,,,,,7*,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.0,Dawson,59:55.0,Napa_Migration,,,38.23428946,-122.316465,Pavement,38.23431396,-122.3165054,Y,A
52,52,Tectonic,Source: Napa 2014; Las Amigas Road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.0,Zaccone,59:55.0,Napa_Migration,,,38.23428946,-122.316465,Pavement,38.23419952,-122.3166656,Y,A
53,53,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.0,Morelan/Trexler,59:55.0,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24163588,-122.3199771,Soil,38.24162674,-122.3199615,Y,A
54,54,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.0,Morelan/Trexler,59:55.0,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24163588,-122.3199771,Soil,38.24162674,-122.3199615,Y,A
55,55,Tectonic,"Source: Napa 2014; Vineyard, South Ave.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.0,Zaccone,59:55.0,Napa_Migration,,,38.24163588,-122.3199771,Soil,38.24169922,-122.3200836,Y,A
56,56,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.0,Dawson/Davenport,59:55.0,Napa_Migration,,,38.24174166,-122.3200279,Soil,38.24173355,-122.320015,Y,A
57,57,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.0,Dawson,59:55.0,Napa_Migration,,,38.24174617,-122.3200435,Soil,38.24174118,-122.3200302,Y,A
58,58,Tectonic,Source: Napa 2014; Site: south - Other measurements in asphalt possible. Slip increased from 13 to 16 cm from Sunday to Monday along 340.,,,RL,,,340,,,,,,,,,,,,,,,,,16*,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.0,Morelan/Trexler,59:55.0,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24175342,-122.3200456,Pavement,38.24178696,-122.3200455,Y,A
59,59,Tectonic,"Source: Napa 2014; Site: south - Measurement: 21 cm - Measurement azimuth: 320 - Feature azimuth: None - Displacement sense: RL. Compiler note: 21 cm and 320 degree azimuth comes from original spreadsheet provided by observers. Published measurement on 8/24 (Morelan and others, 2015) is 13 cm on trend 340. Notes from original spreadsheet say slip increased from 13 cm to 16 cm on 8/25 on trend 340.",,,RL,,,340,,,,,,,,,,,,,,,,,13*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Morelan/Trexler,59:55.1,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.2417805,-122.3200435,Pavement,38.24177933,-122.3200607,Y,A
60,60,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.1,Dawson,59:55.1,Napa_Migration,,,38.2417805,-122.3200435,Pavement,38.24177551,-122.3200302,Y,A
61,61,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Dawson/Davenport,59:55.1,Napa_Migration,,,38.24179958,-122.3200664,Pavement,38.24179459,-122.3200531,Y,A
62,62,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.1,Dawson,59:55.1,Napa_Migration,,,38.24179958,-122.3200664,Pavement,38.24173737,-122.3201141,Y,A
63,63,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.1,Dawson,59:55.1,Napa_Migration,,,38.24182246,-122.3200816,Pavement,38.24181747,-122.3200684,Y,A
64,64,Tectonic,Source: Napa 2014; South Avenue; view southward; Approx. 10 cm separation.,,,,,,,,,10*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Delattre,59:55.1,Napa_Migration,,,38.24183323,-122.320109,Pavement,38.24629974,-122.3188019,Y,A
65,65,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Dawson/Davenport,59:55.1,Napa_Migration,,,38.24196259,-122.3201767,Soil,38.24195862,-122.3201599,Y,A
66,66,Tectonic,Source: Napa 2014; Los Carneros Ave. by school.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.1,Zaccone,59:55.1,Napa_Migration,,,38.24303154,-122.3207713,Pavement,38.24295044,-122.3207474,Y,A
67,67,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Morelan/Trexler,59:55.1,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24314616,-122.3208369,Pavement,38.24314117,-122.3208237,Y,A
68,68,Tectonic,Source: Napa 2014; nan,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Delattre,59:55.1,Napa_Migration,,,38.24314616,-122.3208369,Pavement,38.24319839,-122.3208008,Y,A
69,69,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Dawson/Davenport,59:55.1,Napa_Migration,"Dawson, T., Kelson, K., Wesling, J., Hudnut, K. and Ponti, D., 2014, Surface fault rupture associated with the M 6.0 South Napa earthquake of August 24, 2014, in August 24, 2014 South Napa, California Earthquake, section 3: GEER Association Rept. No. GEER-037.",,38.24314616,-122.3208369,Pavement,38.24314117,-122.3208237,Y,A
70,70,Tectonic,"Source: Napa 2014; Fault rupture through road, offset about 7 cm.",,,RL,,,,,,,,,,,,,,,,,,,,7*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.1,Lancaster/Pridmore,59:55.1,Napa_Migration,,,38.24314616,-122.3208369,Pavement,38.24338913,-122.3210449,Y,A
71,71,Tectonic,Source: Napa 2014; 10-13 cm. Los Carneros Road near school.,,,RL,,,,,,,,,,,,,,,,,,,,10-13*,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.1,Dawson,59:55.1,Napa_Migration,,,38.24314616,-122.3208369,Pavement,38.24320221,-122.3207092,Y,A
72,72,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.1,Morelan/Trexler,59:55.1,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24314616,-122.3208369,Pavement,38.24314117,-122.3208237,Y,A
73,73,Tectonic,Source: Napa 2014; 6-m-wide zone of right-stepping en echelon transpressional furrows in tarmac with left-stepping open fractures along crests: slip vector length was 0.15 ft. along 313 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,,,,,,,,,,,,,,,>3.9,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.2,Lutz,59:55.2,Napa_Migration,,>2.4,38.24314616,-122.3208369,Pavement,38.24326706,-122.3209,N,A
74,74,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Lancaster/Pridmore,59:55.2,Napa_Migration,,,38.24318996,-122.3209139,Soil,38.24315643,-122.3208923,Y,A
75,75,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.2,Dawson,59:55.2,Napa_Migration,,,38.24319957,-122.3208217,Pavement,38.24319458,-122.3208084,Y,A
76,76,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Dawson/Davenport,59:55.2,Napa_Migration,,,38.24345079,-122.3210195,Soil,38.24344635,-122.3210068,Y,A
77,77,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Morelan/Trexler,59:55.2,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24349711,-122.3210336,Soil,38.24350739,-122.3210602,Y,A
78,78,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Lancaster/Pridmore,59:55.2,Napa_Migration,,,38.24349711,-122.3210336,Soil,38.2435112,-122.3210449,Y,A
79,79,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.2,Morelan/Trexler,59:55.2,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24349711,-122.3210336,Soil,38.24350739,-122.3210602,Y,A
80,80,Tectonic,Source: Napa 2014; 7.5-m-wide zone of right-stepping en echelon transpressional furrows in tarmac with left-stepping open fractures along crests: vertical displacement 0.7 ft. east-up.,,,RL,E,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.2,Lutz,59:55.2,Napa_Migration,,,38.24361331,-122.3211125,Pavement,38.24360657,-122.3210983,N,A
81,81,Tectonic,Source: Napa 2014; 7.5-m-wide zone of right-stepping en echelon transpressional furrows in tarmac with left-stepping open fractures along crests: slip vector length was 0.1 ft. along 282 bearing. Average fault strike is 345. Slip measurement is minimum value.,,,RL,,,345,,,,,,,,,,,,,,,,,>1.4,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.2,Lutz,59:55.2,Napa_Migration,,>2.7,38.24365733,-122.3211726,Pavement,38.24365234,-122.3211594,N,A
82,82,Tectonic,Source: Napa 2014; 7.5-m-wide zone of right-stepping en echelon transpressional furrows in tarmac with left-stepping open fractures along crests: vertical displacement 0.25 ft. east-up.,,,RL,E,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.2,Lutz,59:55.2,Napa_Migration,,,38.24370362,-122.3211615,Pavement,38.24369812,-122.3211517,N,A
83,83,Tectonic,Source: Napa 2014; Site name: stone_bridge - Measurement: 9 cm - Measurement azimuth: 330 - Feature azimuth: 30 - Displacement sense: opening.,,,,,,330,,,9*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Morelan/Trexler,59:55.2,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24387096,-122.3211574,Pavement,38.24386597,-122.3211441,Y,A
84,84,Tectonic,Source: Napa 2014; nan,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.2,Delattre,59:55.2,Napa_Migration,,,38.2438824,-122.3212642,Pavement,38.24330139,-122.3203964,Y,A
85,,,"Source: Napa 2014; Site name: stone bridge, increased to 12 cm opening on 8/25.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.2,Morelan/Trexler,59:55.2,Napa_Migration,,,38.243898,-122.321254,Pavement,38.24386597,-122.3211441,Y,
86,86,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.3,Dawson/Davenport,59:55.3,Napa_Migration,,,38.24390684,-122.3212464,Pavement,38.24396896,-122.3212204,Y,A
87,87,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.3,Lancaster/Pridmore,59:55.3,Napa_Migration,,,38.24390684,-122.3212464,Pavement,38.24388123,-122.3212967,Y,A
88,88,Tectonic,Source: Napa 2014; 15- to 18-m-wide zone of distributed cracking and warping in tarmac; slip vector length was 0.38 ft. along 320 bearing. Average fault strike was 345. Vertical displacement 0.25 ft. east-up. Slip measurement is minimum value.,,,RL,E,,345,,,,,,,,,,,,,,,,,>10.5,,,7.6,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.3,Lutz,59:55.3,Napa_Migration,,>4.9,38.24390684,-122.3212464,Pavement,38.24399948,-122.3212814,N,A
89,89,Tectonic,Source: Napa 2014; Fractures in pavement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.3,Hudnut,59:55.3,Napa_Migration,,,38.24390684,-122.3212464,Pavement,38.24390411,-122.3212585,Y,A
90,90,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.3,Dawson/Davenport,59:55.3,Napa_Migration,,,38.24407639,-122.32132,Pavement,38.24406815,-122.3213043,Y,A
91,91,Tectonic,Source: Napa 2014; Fracture in pavement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.3,Hudnut,59:55.3,Napa_Migration,,,38.24410949,-122.3213452,Pavement,38.24409103,-122.3213501,Y,A
92,92,Tectonic,Source: Napa 2014; 9-m-wide zone of distributed cracking and warping in tarmac: slip vector length was 0.9 ft. along 286 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,,,,,,,,,,,,,,,>14.1,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.3,Lutz,59:55.3,Napa_Migration,,>23.5,38.2441151,-122.3214168,Pavement,38.24411011,-122.3214035,N,A
93,93,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:55.3,Hudnut,59:55.3,Napa_Migration,,,38.24416494,-122.3213885,Soil,38.24416351,-122.3213882,Y,A
94,94,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:55.3,Morelan/Trexler,59:55.3,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24417354,-122.3213856,Wall/Fence,38.24417,-122.3214,Y,A
95,95,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:55.3,Morelan/Trexler,59:55.3,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.24417354,-122.3213856,Wall/Fence,38.24417,-122.3214,Y,A
96,96,Tectonic,Source: Napa 2014; 2.5- to 3-m-wide zone of right-stepping en echelon transpressional furrows with left-stepping open fractures along crests: slip vector length was 0.25 ft. (~7.5 cm) along 340 bearing. Average fault strike was 345. Slip measurement is minimum value.,,,RL,,,345,,,,,,,,,,,,,,,,,>7.6,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:55.3,Lutz,59:55.3,Napa_Migration,,>0.6,38.24445418,-122.3215609,Soil,38.24443436,-122.3215485,N,A
